,label,teks,teks_clean,teks_clean_slang,teks_clean_slang_stem
373,1,Sebenernya Indonesia ngikutin mana si minyak dunia naik BBM naik minyak dunia turun BBM malah semakin naik,sebenernya indonesia ngikutin mana si minyak dunia naik bbm naik minyak dunia turun bbm malah semakin naik,sebenarnya indonesia mengikuti mana sih minyak dunia naik bbm naik minyak dunia turun bbm malah semakin naik,benar indonesia ikut mana sih minyak dunia naik bbm naik minyak dunia turun bbm malah makin naik
374,0,minyak naik bsk tp pada ga peduli aj rakyat Indonesia kebanyakan pdhl imbas kenaikan minyak ini adalah seperti bola salju harusnya subsidi di berikan dulu rakyat tunda pembangunan proyek mercusuar stabilkan rakyat ini dlkehidupan di akar rumput sangat pahit ga semua tersentuh BLT,minyak naik bsk tp pada ga peduli aj rakyat indonesia kebanyakan pdhl imbas kenaikan minyak ini adalah seperti bola salju harusnya subsidi di berikan dulu rakyat tunda pembangunan proyek mercusuar stabilkan rakyat ini dlkehidupan di akar rumput sangat pahit ga semua tersentuh blt,minyak naik besok tidak peduli rakyat indonesia kebanyakan padahal imbas kenaikan minyak bola salju harusnya subsidi berikan dulu rakyat tunda pembangunan proyek mercusuar stabilkan rakyat dlkehidupan akar rumput sangat pahit tidak semua tersentuh blt,minyak naik besok tidak peduli rakyat indonesia banyak padahal imbas naik minyak bola salju harus subsidi ikan dulu rakyat tunda bangun proyek mercusuar stabil rakyat dlkehidupan akar rumput sangat pahit tidak semua sentuh blt
375,1,Spbu antrian nya panjang banget Banyak yg kosong juga minyaknyað Kalau besok minyak naik naik sepeda ajadah kemanaÂ² atau naek angkot wkwk,spbu antrian nya panjang banget banyak yg kosong juga minyaknya kalau besok minyak naik naik sepeda ajadah kemana atau naek angkot wkwk,spbu antrian panjang banget banyak kosong minyaknya besok minyak naik naik sepeda ajadah naik angkot wkwk,spbu antri panjang banget banyak kosong minyak besok minyak naik naik sepeda ajadah naik angkot wkwk
376,0,Dulu harga minyak goreng mahal ada yg nimbun sekarg harga BBM naik apakah ada penimbunan babak II ?? Anjirlah bensin tinggal 1 strip lagi ,dulu harga minyak goreng mahal ada yg nimbun sekarg harga bbm naik apakah ada penimbunan babak ii    anjirlah bensin tinggal  strip lagi ,dulu harga minyak goreng mahal nimbun sekarg harga bbm naik penimbunan babak ii anjirlah bensin tinggal strip,dulu harga minyak goreng mahal nimbun sekarg harga bbm naik timbun babak ii anjir bensin tinggal strip
377,1,Tidak dua duanya Ini pemerintah sudah subsidi 500T untuk pertalite sedangkan Minyak dunia naik terus  Mau ngga mau kita juga harus sabar Sama halnya klo kita dgang juga ga mau nombok terus,tidak dua duanya ini pemerintah sudah subsidi  untuk pertalite sedangkan minyak dunia naik terus  mau ngga mau kita juga harus sabar sama halnya klo kita dgang juga ga mau nombok terus,tidak duanya pemerintah sudah subsidi pertalite minyak dunia naik terus mau tidak mau harus sabar halnya dgang tidak mau nombok terus,tidak dua perintah sudah subsidi pertalite minyak dunia naik terus mau tidak mau harus sabar hal dgang tidak mau nombok terus
378,1,Yok pak @sandiuno  jadi beli minyak Rusia kah? Biar nanti ndak jadi naik harga bbm nya,yok pak sandiuno  jadi beli minyak rusia kah  biar nanti ndak jadi naik harga bbm nya,yuk pak sandiuno beli minyak rusia biar indak naik harga bbm,yuk pak sandiuno beli minyak rusia biar indak naik harga bbm
379,0,Lah korlap demo nya lagi berkuasa semua jadi stafsus kementrian rejim aktivis kiri 8 tahun hasil nya Omnibuslaw yg mencekik buruh minyak goreng 25rbu/liter Bensin 10rbu/liter gas 3kg naik rokok naik tiap tahun  lawak bener kiri klo pada berkuasa,lah korlap demo nya lagi berkuasa semua jadi stafsus kementrian rejim aktivis kiri  tahun hasil nya omnibuslaw yg mencekik buruh minyak goreng  bensin  gas  naik rokok naik tiap tahun  lawak bener kiri klo pada berkuasa,korlap demo berkuasa semua stafsus kementrian rejim aktivis kiri tahun hasil omnibuslaw mencekik buruh minyak goreng bensin gas naik rokok naik tiap tahun lawak benar kiri berkuasa,korlap demo kuasa semua stafsus tri rejim aktivis kiri tahun hasil omnibuslaw cekik buruh minyak goreng bensin gas naik rokok naik tiap tahun lawak benar kiri kuasa
380,1,Harga Minyak Dunia Terus Turun Mulyanto Sebut Harga BBM Bersubsidi Tidak Perlu Naik https://repelitacom/harga-minyak-dunia-terus-turun-mulyanto-sebut-harga-bbm-bersubsidi-tidak-perlu-naik/ lewat @Repelita Online,harga minyak dunia terus turun mulyanto sebut harga bbm bersubsidi tidak perlu naik  lewat repelita online,harga minyak dunia terus turun mulyanto sebut harga bbm bersubsidi tidak perlu naik lewat repelita online,harga minyak dunia terus turun mulyanto sebut harga bbm subsidi tidak perlu naik lewat repelita online
381,0,Kenapa harus naik ekonomi baru nak stabil udah naik lagi apa gak ada solusi lain padahal kita negara penghasil minyak,kenapa harus naik ekonomi baru nak stabil udah naik lagi apa gak ada solusi lain padahal kita negara penghasil minyak,harus naik ekonomi baru nak stabil sudah naik tidak solusi padahal negara penghasil minyak,harus naik ekonomi baru nak stabil sudah naik tidak solusi padahal negara hasil minyak
382,0,Solusi lain ya suruh minyak dunia biar gk naik yg aneh itu klu minyak dunia turun dan minyak di indo malah naik,solusi lain ya suruh minyak dunia biar gk naik yg aneh itu klu minyak dunia turun dan minyak di indo malah naik,solusi suruh minyak dunia biar tidak naik aneh minyak dunia turun minyak indonesia malah naik,solusi suruh minyak dunia biar tidak naik aneh minyak dunia turun minyak indonesia malah naik
383,1,Ada yg tanam sawit tp tetap aja minyak goreng naik ,ada yg tanam sawit tp tetap aja minyak goreng naik ,tanam sawit tetap minyak goreng naik,tanam sawit tetap minyak goreng naik
384,0,Sambo sambo minyak naik bgst,sambo sambo minyak naik bgst,sambo sambo minyak naik bgst,sambo sambo minyak naik bgst
385,0,Emang peduli saking peduli nya minyak naik di suruh masak jangan pake minyak  Cabe naik di suruh nanem sendiri Terus apalagi yaa,emang peduli saking peduli nya minyak naik di suruh masak jangan pake minyak  cabe naik di suruh nanem sendiri terus apalagi yaa,memang peduli saking peduli minyak naik suruh masak jangan pakai minyak cabe naik suruh nanem sendiri terus,memang peduli saking peduli minyak naik suruh masak jangan pakai minyak cabe naik suruh nanem sendiri terus
386,0,Besok BBM naik LAGI pada diem aja nih? Harga minyak dunia lagi naik? Iya gua tau gua paham Setidaknya anggaran buat subsidi lebih urgensi dari pada ngepush IKN kalau hanya untuk elaktibilitas politik semata Heleh,besok bbm naik lagi pada diem aja nih  harga minyak dunia lagi naik  iya gua tau gua paham setidaknya anggaran buat subsidi lebih urgensi dari pada ngepush ikn kalau hanya untuk elaktibilitas politik semata heleh,besok bbm naik diam nih harga minyak dunia naik iya gua tau gua paham setidaknya anggaran subsidi lebih urgensi ngepush ikn elaktibilitas politik semata heleh,besok bbm naik diam nih harga minyak dunia naik iya gua tau gua paham tidak anggar subsidi lebih urgensi ngepush ikn elaktibilitas politik semata heleh
387,0,Emangnya gara gara jokowi minyak dunia naik!? Salahin perang di ukraina sana jangan suka urraaa urraaa tp giliran minyak dunia dan terigu naik malah ngomel ngomel,emangnya gara gara jokowi minyak dunia naik  salahin perang di ukraina sana jangan suka urraaa urraaa tp giliran minyak dunia dan terigu naik malah ngomel ngomel,memangnya gara gara jokowi minyak dunia naik salahin perang ukraina jangan suka urraaa urraaa giliran minyak dunia terigu naik malah ngomel ngomel,memang gara gara jokowi minyak dunia naik salahin perang ukraina jangan suka urraaa urraaa gilir minyak dunia terigu naik malah ngomel ngomel
388,1,Kentara gak paham harga pasar minyak Kentara gak mau ngerti jika Indonesia impor bbm  Siapapun presidennya BBM pasti naik  Bbm itu stoknya pasti habis penggunanya sangat banyak makanya harga selalu naik Pelajar kok gak paham?,kentara gak paham harga pasar minyak kentara gak mau ngerti jika indonesia impor bbm  siapapun presidennya bbm pasti naik  bbm itu stoknya pasti habis penggunanya sangat banyak makanya harga selalu naik pelajar kok gak paham ,kentara tidak paham harga pasar minyak kentara tidak mau mengerti indonesia impor bbm siapapun presidennya bbm naik bbm stoknya habis penggunanya sangat banyak makanya harga selalu naik pelajar kok tidak paham,kentara tidak paham harga pasar minyak kentara tidak mau erti indonesia impor bbm siapa presiden bbm naik bbm stok habis guna sangat banyak makanya harga selalu naik ajar kok tidak paham
389,0,Pantesan SPBU di Jalan Ratna Bekasi tadi antre dan bikin kemacetan sampe Caman Raya ternyata besok BBM udah naik Harga minyak dunia lagi jeblok kok di Indonesia malah naik?,pantesan spbu di jalan ratna bekasi tadi antre dan bikin kemacetan sampe caman raya ternyata besok bbm udah naik harga minyak dunia lagi jeblok kok di indonesia malah naik ,pantesan spbu jalan ratna bekasi tadi antre kemacetan caman raya ternyata besok bbm sudah naik harga minyak dunia jeblok kok indonesia malah naik,pantesan spbu jalan ratna bekas tadi antre macet cam raya nyata besok bbm sudah naik harga minyak dunia jeblok kok indonesia malah naik
390,1,Tahun depan kalo ada gagal panen distribusi ngaco atau biasanya bandar yg main (ini yg paling sering) pasti bakalan naik parah bahkan hilang barangnya dari pasaran kayak minyak sayur Banyak doa dan sabar aja sekarang,tahun depan kalo ada gagal panen distribusi ngaco atau biasanya bandar yg main ini yg paling sering pasti bakalan naik parah bahkan hilang barangnya dari pasaran kayak minyak sayur banyak doa dan sabar aja sekarang,tahun depan gagal panen distribusi mengaco biasanya bandar main sering bakalan naik parah bahkan hilang barangnya pasaran kayak minyak sayur banyak doa sabar sekarang,tahun depan gagal panen distribusi aco biasa bandar main sering bakal naik parah bahkan hilang barang pasar kayak minyak sayur banyak doa sabar sekarang
391,1,Karena isu pertalite naik org2 pada serbu pom bensin terdekat :) bagaimanapun juga minyak murah itu cuma bisa kau nikmati paling lama seminggu habis itu kan tetap isi lagi juga  ini konsep financenya pade gimane dah,karena isu pertalite naik  pada serbu pom bensin terdekat  bagaimanapun juga minyak murah itu cuma bisa kau nikmati paling lama seminggu habis itu kan tetap isi lagi juga  ini konsep financenya pade gimane dah,isu pertalite naik serbu pom bensin terdekat minyak murah cuma nikmati lama seminggu habis kan tetap isi konsep financenya pade gimane deh,isu pertalite naik serbu pom bensin dekat minyak murah cuma nikmat lama minggu habis kan tetap isi konsep financenya pade gimane deh
392,0,Rasakan semua harga naik bensin telor minyak mie dan apalagii ,rasakan semua harga naik bensin telor minyak mie dan apalagii ,rasakan semua harga naik bensin telor minyak mie apalagii,rasa semua harga naik bensin telor minyak mie apalagi
393,1,pada ngoceh bbm naik? fyi pertalite itu masih subsidi cuy selama ini aka masih di tanggung negara kalo pengen ngerti harga asli ngikut harga minyak dunia ya bbm non subsidi seperti pertamax,pada ngoceh bbm naik  fyi pertalite itu masih subsidi cuy selama ini aka masih di tanggung negara kalo pengen ngerti harga asli ngikut harga minyak dunia ya bbm non subsidi seperti pertamax,mengoceh bbm naik fyi pertalite subsidi cuy selama aka tanggung negara pengin mengerti harga asli ngikut harga minyak dunia bbm non subsidi pertamax,oceh bbm naik fyi pertalite subsidi cuy lama aka tanggung negara pengin erti harga asli ngikut harga minyak dunia bbm non subsidi pertamax
394,0,Minyak naik gaji masih honorer mau ngojek modal minyak kayak gini bisa gila,minyak naik gaji masih honorer mau ngojek modal minyak kayak gini bisa gila,minyak naik gaji honorer mau ngojek modal minyak kayak begini gila,minyak naik gaji honorer mau ngojek modal minyak kayak begini gila
395,1,Ketika minyak naik disarankan direbus saja Besok BBM naik jangan ngadi2 usul pakai listrik loh yaa #pandaikonsumsiBBM,ketika minyak naik disarankan direbus saja besok bbm naik jangan  usul pakai listrik loh yaa pandaikonsumsibbm,minyak naik disarankan direbus besok bbm naik jangan usul pakai listrik loh pandaikonsumsibbm,minyak naik saran rebus besok bbm naik jangan usul pakai listrik loh pandaikonsumsibbm
396,1,Lihat berita nanti jam 0000 harga minyak udah naik jadi udah banyak yg ngantri di SPBU,lihat berita nanti jam  harga minyak udah naik jadi udah banyak yg ngantri di spbu,lihat berita jam harga minyak sudah naik sudah banyak mengantri spbu,lihat berita jam harga minyak sudah naik sudah banyak antri spbu
397,1,Pertamina Klaim Hemat Anggaran Rp6 Triliun Meski Harga Minyak Naik,pertamina klaim hemat anggaran  triliun meski harga minyak naik,pertamina klaim hemat anggaran triliun meski harga minyak naik,pertamina klaim hemat anggar triliun meski harga minyak naik
398,1,Berasa sangar naik viksen sambil bawa mie sekardus sama minyak 2 liter ,berasa sangar naik viksen sambil bawa mie sekardus sama minyak  liter ,berasa sangar naik viksen bawa mie sekardus minyak liter,asa sangar naik viksen bawa mie kardus minyak liter
399,0,Tai katanya minyak naik kok gajian diundur mana kalo lembur cuma disembah lagi lu kira gua berhala gua abu jahal anjing,tai katanya minyak naik kok gajian diundur mana kalo lembur cuma disembah lagi lu kira gua berhala gua abu jahal anjing,tahi katanya minyak naik kok gajian diundur mana lembur cuma disembah lu kira gua berhala gua abu jahal anjing,tahi kata minyak naik kok gaji undur mana lembur cuma sembah lu kira gua berhala gua abu jahal anjing
400,1,Iyaa besok kan minyak naik,iyaa besok kan minyak naik,iya besok kan minyak naik,iya besok kan minyak naik
401,1,hari ini dengerin keluh kesah bapak gojek  liat mba hari ini rata2 pom bensin penuh semua karna harganya mau naik harga mie instan aja naik gopek mba baru ge harga minyak turun dikit eh telornya naik,hari ini dengerin keluh kesah bapak gojek  liat mba hari ini  pom bensin penuh semua karna harganya mau naik harga mie instan aja naik gopek mba baru ge harga minyak turun dikit eh telornya naik,hari mendengarkan keluh kesah bapak gojek lihat mbak hari pom bensin penuh semua harganya mau naik harga mie instan naik gopek mbak baru ge harga minyak turun dikit eh telornya naik,hari dengar keluh kesah bapak gojek lihat mbak hari pom bensin penuh semua harga mau naik harga mie instan naik gopek mbak baru ge harga minyak turun dikit eh telor naik
402,1,Bbm naik karena minyak naik apa karena subsidi dipangkas?,bbm naik karena minyak naik apa karena subsidi dipangkas ,bbm naik minyak naik subsidi dipangkas,bbm naik minyak naik subsidi pangkas
403,1,kelamaan ngikutin P-Drama jadi pada luput kalo besok harga minyak naik,kelamaan ngikutin pdrama jadi pada luput kalo besok harga minyak naik,kelamaan mengikuti pdrama luput besok harga minyak naik,lama ikut pdrama luput besok harga minyak naik
404,1,Kapan Indonesia beli minyak dari Rusia Biar dolar gak naik Mulu kan penggunaan dolarnya gak kebanyakan,kapan indonesia beli minyak dari rusia biar dolar gak naik mulu kan penggunaan dolarnya gak kebanyakan,indonesia beli minyak rusia biar dolar tidak naik mulu kan penggunaan dolarnya tidak kebanyakan,indonesia beli minyak rusia biar dolar tidak naik mulu kan guna dolar tidak banyak
